subsidiary_name,strategic_city_name,postal_code,region_seq,region_name,region_center_latitude,region_center_longitude,technician_city,employee_code,center_type
LGEID,INDONESIA,36132,9,Onetime_SVC_JB1,-1.65131,103.64908,Jambi,IN700147,DSC
LGEID,INDONESIA,36133,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36134,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36135,9,Onetime_SVC_JB1,-1.6366450000000001,103.656185,Jambi,IN700147,DSC
LGEID,INDONESIA,36136,9,Onetime_SVC_JB1,-1.6096525,103.61286999999999,Jambi,IN700147,DSC
LGEID,INDONESIA,36137,9,Onetime_SVC_JB1,-1.62208,103.61242,Jambi,IN700147,DSC
LGEID,INDONESIA,36138,9,Onetime_SVC_JB1,-4.44032,108.1916775,Jambi,IN700147,DSC
LGEID,INDONESIA,36139,9,Onetime_SVC_JB1,-2.65054,105.2932057142857,Jambi,IN700147,DSC
LGEID,INDONESIA,36140,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36141,9,Onetime_SVC_JB1,-1.58911,103.629535,Jambi,IN700147,DSC
LGEID,INDONESIA,36142,9,Onetime_SVC_JB1,-1.60246,103.63371,Jambi,IN700147,DSC
LGEID,INDONESIA,36143,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36144,9,Onetime_SVC_JB1,-1.59528,103.62076,Jambi,IN700147,DSC
LGEID,INDONESIA,36145,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36146,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36147,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36148,9,Onetime_SVC_JB1,-1.59514,103.64916,Jambi,IN700147,DSC
LGEID,INDONESIA,36149,9,Onetime_SVC_JB1,,,Jambi,IN700147,DSC
LGEID,INDONESIA,36150,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36151,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36152,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36153,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36154,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36155,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36156,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36157,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36158,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36159,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36160,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36161,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36162,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36163,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36164,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36165,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36166,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36167,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36168,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36169,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36170,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36171,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36172,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36173,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36174,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36175,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36176,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36177,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36178,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36179,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36180,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36181,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36182,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36183,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36184,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36185,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36186,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36187,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36188,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36189,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36190,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36191,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36192,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36193,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36194,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36195,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36196,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36197,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36198,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36199,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36200,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36201,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36202,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36203,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36204,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36205,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36206,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36207,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36208,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36209,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36210,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36211,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36212,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36213,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36214,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36215,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36216,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36217,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36218,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36219,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36220,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36221,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36222,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36223,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36224,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36225,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36226,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36227,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36228,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36229,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36230,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36231,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36232,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36233,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36234,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36235,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36236,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36237,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36238,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36239,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36240,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36241,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36242,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36243,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36244,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36245,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36246,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36247,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36248,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36249,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36250,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36251,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36252,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36253,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36254,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36255,9,Onetime_SVC_JB1,-1.5677,103.6214,Jambi,IN704635,DSC
LGEID,INDONESIA,36256,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36257,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36258,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36259,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36260,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36261,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36262,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36263,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36264,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36265,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36361,9,Onetime_SVC_JB1,-1.5915875000000002,103.5212075,Jambi,IN704635,DSC
LGEID,INDONESIA,36362,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36363,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36364,9,Onetime_SVC_JB1,-1.71913,103.57393,Jambi,IN704635,DSC
LGEID,INDONESIA,36365,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36511,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36512,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36513,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,36514,9,Onetime_SVC_JB1,,,Jambi,IN704635,DSC
LGEID,INDONESIA,40111,2,Onetime_SVC_BDG,-6.935316060606061,107.63506363636364,Bandung,IN704710,DSC
LGEID,INDONESIA,40112,2,Onetime_SVC_BDG,-6.86107,107.57753,Bandung,IN704710,DSC
LGEID,INDONESIA,40113,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40114,2,Onetime_SVC_BDG,-6.91156,107.63126,Bandung,IN704710,DSC
LGEID,INDONESIA,40115,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40116,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40117,2,Onetime_SVC_BDG,-6.86989,107.47467,Bandung,IN704710,DSC
LGEID,INDONESIA,40121,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40122,2,Onetime_SVC_BDG,-6.90056,107.63271,Bandung,IN704460,DSC
LGEID,INDONESIA,40123,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40124,2,Onetime_SVC_BDG,-6.9111,107.6272,Bandung,IN704460,DSC
LGEID,INDONESIA,40125,2,Onetime_SVC_BDG,-6.92414,107.5941,Bandung,IN704460,DSC
LGEID,INDONESIA,40131,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40132,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40133,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40134,2,Onetime_SVC_BDG,-6.88697,107.62339,Bandung,IN704710,DSC
LGEID,INDONESIA,40135,2,Onetime_SVC_BDG,-6.66401,107.35556000000001,Bandung,IN704710,DSC
LGEID,INDONESIA,40141,2,Onetime_SVC_BDG,-6.87086,107.59715,Bandung,IN704710,DSC
LGEID,INDONESIA,40142,2,Onetime_SVC_BDG,-6.87273,107.60690500000001,Bandung,IN704710,DSC
LGEID,INDONESIA,40143,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40151,2,Onetime_SVC_BDG,-6.869574999999999,107.57824,Bandung,IN704710,DSC
LGEID,INDONESIA,40152,2,Onetime_SVC_BDG,-6.87772,107.58697,Bandung,IN704710,DSC
LGEID,INDONESIA,40153,2,Onetime_SVC_BDG,-6.864635,107.58547999999999,Bandung,IN704710,DSC
LGEID,INDONESIA,40154,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40161,2,Onetime_SVC_BDG,-6.88518,107.59787,Bandung,IN704710,DSC
LGEID,INDONESIA,40162,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40163,2,Onetime_SVC_BDG,-6.88938,107.58224,Bandung,IN704710,DSC
LGEID,INDONESIA,40164,2,Onetime_SVC_BDG,-6.88853,107.57927,Bandung,IN704710,DSC
LGEID,INDONESIA,40171,2,Onetime_SVC_BDG,-6.9078599999999994,107.59808000000001,Bandung,IN704710,DSC
LGEID,INDONESIA,40172,2,Onetime_SVC_BDG,-6.90938,107.58875,Bandung,IN704710,DSC
LGEID,INDONESIA,40173,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40174,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40175,2,Onetime_SVC_BDG,-6.8918800000000005,107.56344,Bandung,IN704710,DSC
LGEID,INDONESIA,40181,2,Onetime_SVC_BDG,-6.91701,107.59883,Bandung,IN704710,DSC
LGEID,INDONESIA,40182,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40183,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40184,2,Onetime_SVC_BDG,-6.90904,107.57502,Bandung,IN704710,DSC
LGEID,INDONESIA,40191,2,Onetime_SVC_BDG,-6.8969,107.65489,Bandung,IN704460,DSC
LGEID,INDONESIA,40192,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40193,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40194,2,Onetime_SVC_BDG,-6.89881,107.67023,Bandung,IN704460,DSC
LGEID,INDONESIA,40195,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40196,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40197,2,Onetime_SVC_BDG,-6.868395,107.65697,Bandung,IN704460,DSC
LGEID,INDONESIA,40198,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40211,2,Onetime_SVC_BDG,-6.91871,107.60574,Bandung,IN704459,DSC
LGEID,INDONESIA,40212,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40213,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40214,2,Onetime_SVC_BDG,-6.949955,107.66763499999999,Bandung,IN500280,DSC
LGEID,INDONESIA,40215,2,Onetime_SVC_BDG,-6.928766666666667,107.55429666666667,Bandung,IN500280,DSC
LGEID,INDONESIA,40216,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40217,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40218,2,Onetime_SVC_BDG,-6.95896,107.5719,Bandung,IN500280,DSC
LGEID,INDONESIA,40221,2,Onetime_SVC_BDG,-6.91803,107.60939,Bandung,IN500280,DSC
LGEID,INDONESIA,40222,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40223,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40224,2,Onetime_SVC_BDG,-6.970806666666667,107.57587000000001,Bandung,IN500280,DSC
LGEID,INDONESIA,40225,2,Onetime_SVC_BDG,-6.95606,107.60317,Bandung,IN500280,DSC
LGEID,INDONESIA,40226,2,Onetime_SVC_BDG,-6.97355,107.56678,Bandung,IN500280,DSC
LGEID,INDONESIA,40227,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40228,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40229,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40231,2,Onetime_SVC_BDG,-6.9310849999999995,107.58439,Bandung,IN500280,DSC
LGEID,INDONESIA,40232,2,Onetime_SVC_BDG,-6.93472,107.59352,Bandung,IN500280,DSC
LGEID,INDONESIA,40233,2,Onetime_SVC_BDG,-6.877213,107.58723,Bandung,IN500280,DSC
LGEID,INDONESIA,40234,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40235,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40236,2,Onetime_SVC_BDG,-6.97389,107.5755,Bandung,IN500280,DSC
LGEID,INDONESIA,40237,2,Onetime_SVC_BDG,-6.9553650000000005,107.59864,Bandung,IN500280,DSC
LGEID,INDONESIA,40238,2,Onetime_SVC_BDG,-7.04392,107.55793,Bandung,IN500280,DSC
LGEID,INDONESIA,40239,2,Onetime_SVC_BDG,-6.97285,107.59054,Bandung,IN500280,DSC
LGEID,INDONESIA,40241,2,Onetime_SVC_BDG,-6.92208,107.60023,Bandung,IN704710,DSC
LGEID,INDONESIA,40242,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40243,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40251,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40252,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40253,2,Onetime_SVC_BDG,-6.94076,107.60905,Bandung,IN704460,DSC
LGEID,INDONESIA,40254,2,Onetime_SVC_BDG,-6.936640000000001,107.615485,Bandung,IN704460,DSC
LGEID,INDONESIA,40255,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40256,2,Onetime_SVC_BDG,-6.962315,107.607895,Bandung,IN704460,DSC
LGEID,INDONESIA,40257,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40258,2,Onetime_SVC_BDG,-6.9744725,107.5996425,Bandung,IN500280,DSC
LGEID,INDONESIA,40261,2,Onetime_SVC_BDG,-6.92693,107.5641,Bandung,IN704460,DSC
LGEID,INDONESIA,40262,2,Onetime_SVC_BDG,-6.92077,107.62149,Bandung,IN704460,DSC
LGEID,INDONESIA,40263,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40264,2,Onetime_SVC_BDG,-6.94027,107.63464,Bandung,IN704460,DSC
LGEID,INDONESIA,40265,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40266,2,Onetime_SVC_BDG,-6.950329999999999,107.63452000000001,Bandung,IN704459,DSC
LGEID,INDONESIA,40267,2,Onetime_SVC_BDG,,,Bandung,IN704459,DSC
LGEID,INDONESIA,40271,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40272,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40273,2,Onetime_SVC_BDG,-6.99161,107.59028,Bandung,IN704460,DSC
LGEID,INDONESIA,40274,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40275,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40281,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40282,2,Onetime_SVC_BDG,-6.91023,107.6508,Bandung,IN704460,DSC
LGEID,INDONESIA,40283,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40284,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40285,2,Onetime_SVC_BDG,-7.03496,107.78006,Bandung,IN704460,DSC
LGEID,INDONESIA,40286,2,Onetime_SVC_BDG,-6.947406666666667,107.65499333333332,Bandung,IN704460,DSC
LGEID,INDONESIA,40287,2,Onetime_SVC_BDG,-6.976761428571429,107.64189,Bandung,IN704459,DSC
LGEID,INDONESIA,40288,2,Onetime_SVC_BDG,-6.924334,107.62790600000001,Bandung,IN704459,DSC
LGEID,INDONESIA,40291,2,Onetime_SVC_BDG,-6.91982,107.657028,Bandung,IN704460,DSC
LGEID,INDONESIA,40292,2,Onetime_SVC_BDG,-6.95733,107.67872,Bandung,IN704459,DSC
LGEID,INDONESIA,40293,2,Onetime_SVC_BDG,-6.919866666666667,107.68088333333333,Bandung,IN704460,DSC
LGEID,INDONESIA,40294,2,Onetime_SVC_BDG,-6.9162,107.68905,Bandung,IN704459,DSC
LGEID,INDONESIA,40295,2,Onetime_SVC_BDG,-6.94194,107.69165,Bandung,IN704459,DSC
LGEID,INDONESIA,40296,2,Onetime_SVC_BDG,-6.96063,107.66391,Bandung,IN704460,DSC
LGEID,INDONESIA,40297,2,Onetime_SVC_BDG,-6.953665,107.663015,Bandung,IN704459,DSC
LGEID,INDONESIA,40511,2,Onetime_SVC_BDG,-6.8684537500000005,107.97904,Bandung,IN702772,DSC
LGEID,INDONESIA,40512,2,Onetime_SVC_BDG,-6.8653,107.49489,Bandung,IN702772,DSC
LGEID,INDONESIA,40513,2,Onetime_SVC_BDG,-6.8748249999999995,107.556645,Bandung,IN702772,DSC
LGEID,INDONESIA,40514,2,Onetime_SVC_BDG,,,Bandung,IN704710,DSC
LGEID,INDONESIA,40521,2,Onetime_SVC_BDG,,,Bandung,IN702772,DSC
LGEID,INDONESIA,40522,2,Onetime_SVC_BDG,-6.88828,107.54962,Bandung,IN702772,DSC
LGEID,INDONESIA,40523,2,Onetime_SVC_BDG,,,Bandung,IN702772,DSC
LGEID,INDONESIA,40524,2,Onetime_SVC_BDG,,,Bandung,IN702772,DSC
LGEID,INDONESIA,40525,2,Onetime_SVC_BDG,-6.876774444444444,107.52970555555555,Bandung,IN702772,DSC
LGEID,INDONESIA,40526,2,Onetime_SVC_BDG,-6.86861,107.53162,Bandung,IN702772,DSC
LGEID,INDONESIA,40531,2,Onetime_SVC_BDG,-6.895065000000001,107.519465,Bandung,IN702772,DSC
LGEID,INDONESIA,40532,2,Onetime_SVC_BDG,-6.84706,107.49114,Bandung,IN702772,DSC
LGEID,INDONESIA,40533,2,Onetime_SVC_BDG,,,Bandung,IN702772,DSC
LGEID,INDONESIA,40534,2,Onetime_SVC_BDG,-6.92095,107.55782500000001,Bandung,IN702772,DSC
LGEID,INDONESIA,40535,2,Onetime_SVC_BDG,-6.86461,107.50314,Bandung,IN702772,DSC
LGEID,INDONESIA,40611,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40612,2,Onetime_SVC_BDG,-7.05739,107.54375,Bandung,IN704460,DSC
LGEID,INDONESIA,40613,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40614,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40615,2,Onetime_SVC_BDG,-6.90285,107.69792,Bandung,IN704460,DSC
LGEID,INDONESIA,40616,2,Onetime_SVC_BDG,-6.91368,107.71931,Bandung,IN704460,DSC
LGEID,INDONESIA,40617,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40618,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40619,2,Onetime_SVC_BDG,,,Bandung,IN704460,DSC
LGEID,INDONESIA,40621,2,Onetime_SVC_BDG,-2.0858,106.10453,Bandung,IN704459,DSC
LGEID,INDONESIA,40622,2,Onetime_SVC_BDG,,,Bandung,IN704459,DSC
LGEID,INDONESIA,40623,2,Onetime_SVC_BDG,-6.94203,107.70746,Bandung,IN704459,DSC
LGEID,INDONESIA,40624,2,Onetime_SVC_BDG,,,Bandung,IN704459,DSC
LGEID,INDONESIA,40625,2,Onetime_SVC_BDG,,,Bandung,IN704459,DSC
LGEID,INDONESIA,40626,2,Onetime_SVC_BDG,,,Bandung,IN704459,DSC
