subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91340,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91342,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91345,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91364,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91377,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91402,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91405,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91406,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91411,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91605,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91701,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91706,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91708,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91722,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91744,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91745,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91746,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91761,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91764,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91776,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91786,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91789,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91790,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91801,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,91803,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92316,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92336,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92337,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92376,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92404,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92505,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92509,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92562,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92563,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92584,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92602,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92701,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92705,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92707,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92780,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92805,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92808,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92821,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92823,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92833,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92845,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92861,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92879,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92880,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92882,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,92887,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,93063,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,93065,los_angeles_ca_r01,1,DMS_CORE,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90001,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90002,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90003,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90004,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90005,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90006,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90007,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90014,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90020,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90021,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90023,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90025,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90026,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90027,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90028,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90029,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90031,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90033,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90034,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90035,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90036,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90038,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90039,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90040,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90041,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90042,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90044,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90045,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90046,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90048,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90057,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90058,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90061,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90063,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90064,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90065,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90066,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90068,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90069,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90077,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90211,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90212,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90221,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90232,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90245,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90247,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90249,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90250,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90255,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90262,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90270,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90280,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90291,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
LGEAI,"Los Angeles, CA",legacy_337343cbc939_v1,90292,los_angeles_ca_r02,2,OVERLAP,1,true,false,,
