STRATEGIC_CITY_NAME,candidate_region_count,POSTAL_CODE,region_id,region_seq,AREA_NAME,new_region_name,area_type,service_count,relevant_calls,dms_calls,dms2_calls,asc_calls,dms_share_zip,dms_fit_score,density_raw,dms_avg_distance_km,distance_to_density_center_km,nearest_dms_home_distance_km,nearest_dms_home_code,is_dms_home_anchor,density_center_latitude,density_center_longitude,density_center_postal_code,latitude,longitude
"Los Angeles, CA - Area Type Clusters",3,90008,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,7,7,6,1,0,0.8571428571428571,0.773530624031228,8.71651287713255,51.95338637029435,12.961792115706707,5.278843087040867,AI103452,False,33.990042807834335,-118.19152470308715,90270,34.00775471924415,-118.33049678557772
"Los Angeles, CA - Area Type Clusters",3,90010,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,4,4,3,1,0,0.75,0.6853818100987331,7.666288527891342,51.07073399726129,13.28029793831782,1.9348141333797424,AI103452,False,33.990042807834335,-118.19152470308715,90270,34.0617130036565,-118.3067993643975
"Los Angeles, CA - Area Type Clusters",3,90016,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,7,3,0,0.7,0.6813647712452149,10.409688004308864,52.95388369097631,14.747900152708969,4.736116440029887,AI103452,False,33.990042807834335,-118.19152470308715,90270,34.0294909162355,-118.3442839422698
"Los Angeles, CA - Area Type Clusters",3,90018,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,13,13,7,6,0,0.5384615384615384,0.5879460770821123,12.321448511581384,51.33385110341128,12.503045045571788,2.877575722997674,AI103452,True,33.990042807834335,-118.19152470308715,90270,34.028041857820696,-118.31918883986972
"Los Angeles, CA - Area Type Clusters",3,90019,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,8,3,0,0.7272727272727273,0.6808817798094807,7.468737637249245,52.349899688700376,14.40122690236005,3.214922993428182,AI103452,False,33.990042807834335,-118.19152470308715,90270,34.04685585221427,-118.33194334420892
"Los Angeles, CA - Area Type Clusters",3,90022,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,9,2,0,0.8181818181818182,0.7679570075245942,10.56164506587875,42.55835301618759,4.882689045071525,0.5410507036921265,AI102692,True,33.990042807834335,-118.19152470308715,90270,34.01910040593563,-118.15181190938192
"Los Angeles, CA - Area Type Clusters",3,90032,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,9,2,0,0.8181818181818182,0.73956329628116,6.702606740992295,44.98108488409192,10.189998651059003,5.780163062347195,AI103266,False,33.990042807834335,-118.19152470308715,90270,34.08044448701955,-118.17340139111435
"Los Angeles, CA - Area Type Clusters",3,90037,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,6,6,4,2,0,0.6666666666666666,0.6206875642595843,6.265195594190748,49.13980768267872,8.69300568154168,4.487533147321767,AI105087,False,33.990042807834335,-118.19152470308715,90270,34.00139859870484,-118.2848195505252
"Los Angeles, CA - Area Type Clusters",3,90043,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,14,14,8,6,0,0.5714285714285714,0.5975473535931216,10.23585293043839,52.43924635916031,13.482452546157448,4.998749700764312,AI105087,True,33.990042807834335,-118.19152470308715,90270,33.98928583948321,-118.33775853313088
"Los Angeles, CA - Area Type Clusters",3,90047,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,15,15,8,7,0,0.5333333333333333,0.5524199928660697,7.438292888781918,51.075703583947565,11.928770807886687,2.092125804737863,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.948616666909665,-118.31084491759266
"Los Angeles, CA - Area Type Clusters",3,90056,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,3,5,0,0.375,0.4420955854507533,9.32298754032614,54.43991808573328,16.221940846644767,7.266677433130049,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.987181319844126,-118.367439071113
"Los Angeles, CA - Area Type Clusters",3,90062,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,7,7,5,2,0,0.7142857142857143,0.6865564852870554,10.485017358015712,50.68537960844484,11.189126557682272,4.129521970010775,AI103452,False,33.990042807834335,-118.19152470308715,90270,34.010816943917,-118.31028753701884
"Los Angeles, CA - Area Type Clusters",3,90201,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,14,14,11,3,0,0.7857142857142857,0.7515036303791746,10.671745909757124,43.54508297785737,2.8467956400245025,6.395684839434924,AI102692,False,33.990042807834335,-118.19152470308715,90270,33.96903346829015,-118.17388101135312
"Los Angeles, CA - Area Type Clusters",3,90230,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,4,6,0,0.4,0.4549604503156236,8.204812522624453,56.42646203877328,18.902918333574203,9.96916566805162,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.99215885777949,-118.3965417652465
"Los Angeles, CA - Area Type Clusters",3,90240,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,5,5,4,1,0,0.8,0.7223400949915951,7.561826860887957,41.066597505723934,8.792459681438018,4.308292564865587,AI105047,False,33.990042807834335,-118.19152470308715,90270,33.9521771204482,-118.1078218947028
"Los Angeles, CA - Area Type Clusters",3,90241,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,9,0,0,1.0,0.8711291515654782,7.764424291196757,42.1938197698407,8.436765796303954,7.067262701037013,AI105047,False,33.990042807834335,-118.19152470308715,90270,33.93415787833045,-118.12965002720878
"Los Angeles, CA - Area Type Clusters",3,90242,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,6,3,0,0.6666666666666666,0.6248524011756482,6.00011867038481,42.865960144581074,9.352914373412,8.930067304910988,AI105047,False,33.990042807834335,-118.19152470308715,90270,33.918633761774664,-118.13793864387088
"Los Angeles, CA - Area Type Clusters",3,90301,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,4,6,0,0.4,0.484572444765717,12.22969149305055,53.92177027007015,15.579248274569,5.667881105677646,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.958278058221005,-118.3560740363735
"Los Angeles, CA - Area Type Clusters",3,90302,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,7,7,7,0,0,1.0,0.8651273847280301,7.58229331623012,53.33259995516893,14.699542023565016,5.393281111020657,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.97733979136628,-118.35021351693312
"Los Angeles, CA - Area Type Clusters",3,90305,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,4,5,0,0.4444444444444444,0.5021081214775172,10.600386857927374,51.90222574949441,12.848986573465858,2.9127976707221666,AI105087,False,33.990042807834335,-118.19152470308715,90270,33.960792178283555,-118.32632893008233
"Los Angeles, CA - Area Type Clusters",3,90603,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,7,1,0,0.875,0.7792503187709376,7.37436957448573,38.4923071331893,19.67303095950449,2.2890633678189785,AI105051,False,33.990042807834335,-118.19152470308715,90270,33.9436808363065,-117.98565397159425
"Los Angeles, CA - Area Type Clusters",3,90604,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,18,18,11,7,0,0.6111111111111112,0.6492420782943444,12.336208165796176,38.971584037072645,17.685897832933527,0.7092163714937807,AI105051,True,33.990042807834335,-118.19152470308715,90270,33.9307940054285,-118.01356308110338
"Los Angeles, CA - Area Type Clusters",3,90605,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,7,4,0,0.6363636363636364,0.6098764585525734,6.30101324298524,39.01091909605792,15.794617419166425,2.668214903427213,AI105051,False,33.990042807834335,-118.19152470308715,90270,33.947243550414726,-118.02821127178753
"Los Angeles, CA - Area Type Clusters",3,90620,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,16,16,7,9,0,0.4375,0.5047063251347872,9.724666070662536,41.63859844534922,23.59318414343471,2.684898504447452,AI105122,False,33.990042807834335,-118.19152470308715,90270,33.84138408836063,-118.00909091526064
"Los Angeles, CA - Area Type Clusters",3,90621,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,7,7,2,5,0,0.2857142857142857,0.3527776762100208,5.734678196074529,40.17082569374476,22.27437816185056,4.050439390975432,AI105122,False,33.990042807834335,-118.19152470308715,90270,33.874550526466,-117.9942564091816
"Los Angeles, CA - Area Type Clusters",3,90630,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,13,13,6,7,0,0.4615384615384615,0.5092997345816026,8.830133143790599,43.30768366719256,23.784550519434493,3.774428915165828,AI103410,False,33.990042807834335,-118.19152470308715,90270,33.81932266464061,-118.03625294026254
"Los Angeles, CA - Area Type Clusters",3,90631,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,11,1,0,0.9166666666666666,0.8046878661286498,5.848794071893758,38.43478698014504,22.808135851723275,4.898725876295528,AI105051,False,33.990042807834335,-118.19152470308715,90270,33.935615023836,-117.9530809177344
"Los Angeles, CA - Area Type Clusters",3,90638,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,20,20,7,13,0,0.35,0.4674015422635165,11.961664414025096,39.32957232743366,19.330636178492348,2.4904820892389354,AI105051,False,33.990042807834335,-118.19152470308715,90270,33.909487389867,-118.00581151472925
"Los Angeles, CA - Area Type Clusters",3,90640,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,2,6,0,0.25,0.3302773837303631,5.836860559174367,41.303180365929215,7.767691363150275,3.390269142208224,AI102692,False,33.990042807834335,-118.19152470308715,90270,34.02149629303787,-118.11628214505735
"Los Angeles, CA - Area Type Clusters",3,90660,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,5,4,0,0.5555555555555556,0.5550806709620334,7.061657695804698,39.94923247338734,10.085496095045572,0.9861454212624016,AI105047,True,33.990042807834335,-118.19152470308715,90270,33.99478388839922,-118.08227894308834
"Los Angeles, CA - Area Type Clusters",3,90713,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,19,19,6,13,0,0.3157894736842105,0.5038454216655689,20.54595012909923,44.50037937680459,17.971230631984053,9.316540530207632,AI102841,True,33.990042807834335,-118.19152470308715,90270,33.84259472432258,-118.11177606978588
"Los Angeles, CA - Area Type Clusters",3,90720,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,4,5,0,0.4444444444444444,0.4668077304601559,5.687152341383758,45.2074725060666,24.60835386151059,6.507687287149174,AI103410,False,33.990042807834335,-118.19152470308715,90270,33.79686165342133,-118.06144808693443
"Los Angeles, CA - Area Type Clusters",3,90755,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,6,6,3,3,0,0.5,0.5513754679496452,12.74462988091691,48.746102429135696,21.582567309400925,5.0086615521004285,AI102841,False,33.990042807834335,-118.19152470308715,90270,33.797251610459,-118.16445279960664
"Los Angeles, CA - Area Type Clusters",3,90804,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,3,3,2,1,0,0.6666666666666666,0.637785905516396,9.36048650426843,48.58184168485468,23.44255253070084,7.705443043778965,AI102841,False,33.990042807834335,-118.19152470308715,90270,33.783538391235666,-118.14038115678834
"Los Angeles, CA - Area Type Clusters",3,90807,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,1,7,0,0.125,0.2562996891149978,7.770371475874279,48.18990032193219,18.32938582766841,2.234899911249539,AI102841,False,33.990042807834335,-118.19152470308715,90270,33.8252738927995,-118.18569649189762
"Los Angeles, CA - Area Type Clusters",3,90815,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,4,7,0,0.3636363636363636,0.472265226639546,13.690094268409878,46.67279223607627,22.47023693962062,9.387412204990817,AI102841,False,33.990042807834335,-118.19152470308715,90270,33.79908528811399,-118.1118731234492
"Los Angeles, CA - Area Type Clusters",3,91006,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,4,5,0,0.4444444444444444,0.4771460277413227,7.084149792060912,43.64472670380153,22.26090832249791,3.816207354263539,AI103642,False,33.990042807834335,-118.19152470308715,90270,34.13611842456267,-118.02627450956432
"Los Angeles, CA - Area Type Clusters",3,91107,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,9,1,0,0.9,0.8184339679553797,9.920350415980364,45.55540745910069,20.00547400158954,3.6793602846196913,AI103642,True,33.990042807834335,-118.19152470308715,90270,34.149697736737394,-118.0913980647038
"Los Angeles, CA - Area Type Clusters",3,91108,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,8,1,0,0.8888888888888888,0.778233308639035,5.724958866544466,44.7660336822237,15.911700969586953,5.109644545035033,AI103642,False,33.990042807834335,-118.19152470308715,90270,34.120527363465335,-118.12062326977632
"Los Angeles, CA - Area Type Clusters",3,91303,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,5,5,0,5,0,0.0,0.1495887467586785,6.20747519472858,73.98240804152888,44.1906508185055,3.9165860333672335,AI105028,False,33.990042807834335,-118.19152470308715,90270,34.1993511241222,-118.599477497855
"Los Angeles, CA - Area Type Clusters",3,91304,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,4,5,0,0.4444444444444444,0.4771674711204421,7.473404727607609,76.11230635728035,46.73328410858175,3.8506750495757465,AI103301,False,33.990042807834335,-118.19152470308715,90270,34.215936846816106,-118.619545005201
"Los Angeles, CA - Area Type Clusters",3,91306,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,0,12,0,0.0,0.1972904297753316,10.952298147506896,72.9868745909314,43.37218644396492,6.362164901302564,AI105028,True,33.990042807834335,-118.19152470308715,90270,34.21279463375975,-118.57821202929384
"Los Angeles, CA - Area Type Clusters",3,91307,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,15,15,9,6,0,0.6,0.6157538369497413,10.029663385871922,77.0606121676246,47.47355075098998,0.9718235523248177,AI103301,True,33.990042807834335,-118.19152470308715,90270,34.197197814244,-118.64232216412118
"Los Angeles, CA - Area Type Clusters",3,91311,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,22,22,2,20,0,0.0909090909090909,0.2847120794803567,11.71100866535237,76.14253017641121,47.42590027816683,8.888156318233376,AI103301,False,33.990042807834335,-118.19152470308715,90270,34.25744596305233,-118.59290813629087
"Los Angeles, CA - Area Type Clusters",3,91316,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,7,1,0,0.875,0.7801769093451999,7.843904720887255,67.29064256562059,35.92404048092982,7.578933018302534,AI104062,False,33.990042807834335,-118.19152470308715,90270,34.16155660707612,-118.52206574468076
"Los Angeles, CA - Area Type Clusters",3,91325,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,2,8,0,0.2,0.2975632351682151,5.973834402211977,69.13133449213133,39.82308960409397,2.5556111423324874,AI104062,False,33.990042807834335,-118.19152470308715,90270,34.231608459372204,-118.51086870637629
"Los Angeles, CA - Area Type Clusters",3,91331,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,19,19,8,11,0,0.4210526315789473,0.4961224063046049,9.647280036065627,65.3579913989439,36.76754645660728,2.8561012177317258,AI103544,True,33.990042807834335,-118.19152470308715,90270,34.26044672202401,-118.42141554441842
"Los Angeles, CA - Area Type Clusters",3,91335,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,20,20,5,15,0,0.25,0.4041293055985627,13.24499584717894,69.76332332937076,39.74267345548352,5.282356658812518,AI104062,True,33.990042807834335,-118.19152470308715,90270,34.20334209366246,-118.53785056055494
"Los Angeles, CA - Area Type Clusters",3,91340,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,4,5,0,0.4444444444444444,0.4911139107791298,9.281914629745485,67.61264157738415,39.78520600216891,5.496437209756764,AI103544,False,33.990042807834335,-118.19152470308715,90270,34.28849610999333,-118.42995468528812
"Los Angeles, CA - Area Type Clusters",3,91342,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,24,24,0,24,0,0.0,0.2161259733547839,10.4446320158964,69.29413645914534,41.78958029221485,7.024422480179747,AI103544,False,33.990042807834335,-118.19152470308715,90270,34.30284848652688,-118.44323298822027
"Los Angeles, CA - Area Type Clusters",3,91345,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,6,6,1,5,0,0.1666666666666666,0.2919308726457412,9.389577849885232,67.2595824073055,38.56294505069863,2.622466119331353,AI103544,False,33.990042807834335,-118.19152470308715,90270,34.255744625692,-118.4607583008065
"Los Angeles, CA - Area Type Clusters",3,91364,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,3,6,0,0.3333333333333333,0.3928054716175537,6.533297168914812,72.87243877438813,42.09502039371659,4.239104220961484,AI105028,False,33.990042807834335,-118.19152470308715,90270,34.15796838874645,-118.60113639751232
"Los Angeles, CA - Area Type Clusters",3,91377,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,7,7,5,2,0,0.7142857142857143,0.6502469666738573,5.943867823822758,86.87481172151391,56.77241405042842,10.254661045554258,AI103301,False,33.990042807834335,-118.19152470308715,90270,34.18195083979886,-118.76279892903786
"Los Angeles, CA - Area Type Clusters",3,91402,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,2,10,0,0.1666666666666666,0.3037529611508175,9.454100925141434,64.50052514931343,34.777083924182016,1.887781629258615,AI103544,False,33.990042807834335,-118.19152470308715,90270,34.22304083445658,-118.44350251850744
"Los Angeles, CA - Area Type Clusters",3,91405,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,6,6,1,5,0,0.1666666666666666,0.2732082583187389,6.788997806344482,64.1542759859693,33.59312274811101,3.825204328153764,AI104062,False,33.990042807834335,-118.19152470308715,90270,34.19880574638366,-118.45522845251634
"Los Angeles, CA - Area Type Clusters",3,91406,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,13,13,4,9,0,0.3076923076923077,0.4128379550959797,10.65158884515544,67.1502580818976,36.90919748826842,2.828003343453437,AI104062,False,33.990042807834335,-118.19152470308715,90270,34.20078663911523,-118.50120632468862
"Los Angeles, CA - Area Type Clusters",3,91411,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,4,4,1,3,0,0.25,0.3279057016080243,6.792029859415047,63.62871272202114,32.17721729126521,5.832046103344708,AI104062,False,33.990042807834335,-118.19152470308715,90270,34.17406519709925,-118.46116530913577
"Los Angeles, CA - Area Type Clusters",3,91605,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,3,9,0,0.25,0.3570845088655586,8.7407322942603,62.1061951032093,31.591165092575707,4.406940927094737,AI103544,False,33.990042807834335,-118.19152470308715,90270,34.20639380823825,-118.41389810173143
"Los Angeles, CA - Area Type Clusters",3,91701,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,1,11,0,0.0833333333333333,0.2362189195282252,8.025549113244448,50.32015901983266,57.193734448342106,6.404926889524017,AI103568,False,33.990042807834335,-118.19152470308715,90270,34.131210503922,-117.5944974062166
"Los Angeles, CA - Area Type Clusters",3,91706,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,7,3,0,0.7,0.6523241885546482,6.288707664554387,40.80617471948704,23.50866892214049,7.168337127878955,AI103559,False,33.990042807834335,-118.19152470308715,90270,34.0873422316757,-117.9650168040321
"Los Angeles, CA - Area Type Clusters",3,91708,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,3,3,3,0,0,1.0,0.8811553201970227,10.696686083449505,45.387277660722845,52.78853156816272,6.939977593465668,AI103583,False,33.990042807834335,-118.19152470308715,90270,33.96559417094333,-117.61979556086366
"Los Angeles, CA - Area Type Clusters",3,91722,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,12,12,7,5,0,0.5833333333333334,0.5822427500547226,7.37304545941984,41.238525213231256,28.50890259671706,4.510219050887644,AI103559,False,33.990042807834335,-118.19152470308715,90270,34.09615682085825,-117.90985484033467
"Los Angeles, CA - Area Type Clusters",3,91744,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,15,15,12,3,0,0.8,0.7420786627176301,7.702026204459856,38.80933007691888,23.984777456976524,4.680723551871013,AI103559,True,33.990042807834335,-118.19152470308715,90270,34.031082890081734,-117.93606442855192
"Los Angeles, CA - Area Type Clusters",3,91745,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,21,21,14,7,0,0.6666666666666666,0.694041427655363,12.37758674546494,38.36500155137014,21.037450358922584,8.03548285073984,AI103741,True,33.990042807834335,-118.19152470308715,90270,33.99952091229777,-117.96361591823027
"Los Angeles, CA - Area Type Clusters",3,91746,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,6,2,0,0.75,0.6884498159860889,6.934967327578322,39.54500809545087,20.52151031665253,7.877670199495354,AI103559,False,33.990042807834335,-118.19152470308715,90270,34.051153822998245,-117.98141967329288
"Los Angeles, CA - Area Type Clusters",3,91761,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,24,24,18,6,0,0.75,0.7338556215566466,9.17568641267902,46.313433051770765,53.85240739237471,6.16243124513425,AI103568,True,33.990042807834335,-118.19152470308715,90270,34.024866521022375,-117.608806694546
"Los Angeles, CA - Area Type Clusters",3,91764,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,9,9,2,7,0,0.2222222222222222,0.3122267654094372,5.84423095898823,47.19349367032539,53.64191831832659,3.578835917123232,AI103568,False,33.990042807834335,-118.19152470308715,90270,34.07637566695078,-117.61879894107668
"Los Angeles, CA - Area Type Clusters",3,91776,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,4,4,0,4,0,0.0,0.1676771999095714,8.570381622120617,43.09982338947688,14.669723714089493,2.893304454358389,AI103266,False,33.990042807834335,-118.19152470308715,90270,34.098123940895,-118.10022293287976
"Los Angeles, CA - Area Type Clusters",3,91786,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,4,7,0,0.3636363636363636,0.4262861391699656,7.396905114696461,46.89037594658047,50.89593981942245,7.573373281993522,AI103568,False,33.990042807834335,-118.19152470308715,90270,34.101418604190634,-117.65572232909766
"Los Angeles, CA - Area Type Clusters",3,91789,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,15,15,9,6,0,0.6,0.5981233264537107,7.161803298700387,38.92441816559351,30.46341600314985,1.4859466586860428,AI102123,True,33.990042807834335,-118.19152470308715,90270,34.01664564447347,-117.8626133271002
"Los Angeles, CA - Area Type Clusters",3,91790,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,11,11,9,2,0,0.8181818181818182,0.7367753491048427,6.262426201343136,40.06997605427604,25.23350489315827,3.948951440559055,AI103559,False,33.990042807834335,-118.19152470308715,90270,34.071005487827186,-117.93571928464183
"Los Angeles, CA - Area Type Clusters",3,91801,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,10,10,8,2,0,0.8,0.7430138524161293,9.15796319092733,43.855450094089086,12.837431533540151,2.874612177619875,AI103266,True,33.990042807834335,-118.19152470308715,90270,34.09390566569169,-118.13068967175325
"Los Angeles, CA - Area Type Clusters",3,91803,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,8,8,5,3,0,0.625,0.5968402594253849,6.423869086311751,43.882574773372085,10.198172957628303,3.653485047350495,AI103266,False,33.990042807834335,-118.19152470308715,90270,34.07531792943725,-118.15078854450176
"Los Angeles, CA - Area Type Clusters",3,92316,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,6,6,4,2,0,0.6666666666666666,0.6156672233849354,5.67660186675496,57.44552755108753,73.74492560392163,2.5021593694762974,AI103127,False,33.990042807834335,-118.19152470308715,90270,34.07518547961067,-117.39786996418184
"Los Angeles, CA - Area Type Clusters",3,92336,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,28,28,10,18,0,0.3571428571428571,0.4649680730922998,9.115292093934627,56.1398065512026,68.96541758774889,6.156940894838745,AI103364,True,33.990042807834335,-118.19152470308715,90270,34.13498935165032,-117.46358270253698
"Los Angeles, CA - Area Type Clusters",3,92337,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,14,14,12,2,0,0.8571428571428571,0.7645405883071743,5.724477636600194,53.12350824985954,67.29639809321688,5.564196555567208,AI103364,False,33.990042807834335,-118.19152470308715,90270,34.043905144865,-117.46425916061943
"Los Angeles, CA - Area Type Clusters",3,92376,los_angeles_ca_r01,1,DMS Region 1,DMS Region 1,DMS_CORE,16,16,7,9,0,0.4375,0.4945547976840896,8.550103130857243,59.7462043475686,75.94807070005984,4.986952398084696,AI103127,True,33.990042807834335,-118.19152470308715,90270,34.11240534884112,-117.3804948322164
