subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30055,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30056,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30058,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30060,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30062,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30063,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30064,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30065,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30066,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30067,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30068,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30069,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30071,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30072,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30075,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30076,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30078,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30079,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30080,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30081,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30082,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30083,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30084,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30087,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30088,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30092,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30093,atlanta_6area_r05,5,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30094,atlanta_6area_r04,4,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30096,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30097,atlanta_6area_r02,2,DMS,1,true,false,,
