subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22079,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22150,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22151,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22152,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22153,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22180,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22201,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22202,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22203,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22204,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22205,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22206,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22209,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22213,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22301,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22303,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22304,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22306,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22307,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22308,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22309,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22310,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22311,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22312,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22314,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22315,washington_dc_r02,2,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20001,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20007,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20009,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20010,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20011,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20012,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20015,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20016,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20017,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20018,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20036,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20706,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20721,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20722,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20737,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20782,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20784,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20785,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20814,washington_dc_r03,3,,1,true,false,,
